step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,10.92407678635098,0,0.0,0.7872603591769765,0,0.0,1.0,0,0.0,0.9816943522742507,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,11.389536216590862,0,0.0,0.8360673043334715,0,0.0,0.9914764301022594,0,0.0,0.9342817177435916,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.755477146399976,0,0.0,0.8544357700239786,0,0.0,0.9316125084717238,0,0.0,1.0,0,0.0,0.9922142691792933,0,0.0
20.0,0,0.0,0.0,11.706863896821822,0,0.0,0.9450411735748262,0,0.0,0.8099049602183133,0,0.0,0.9810317162482276,0,0.0,0.9962371034322648,0,0.0
25.0,0,0.0,0.0,10.360677387380735,0,0.0,1.0,0,0.0,0.647645114966111,0,0.0,0.8498779436649792,0,0.0,1.0,0,0.0
30.0,1,3.0,0.1875,10.35960444522393,0,0.0,0.9584432357031272,0,0.0,0.5535424325678131,1,3.0,0.616680300402972,0,0.0,0.9484509635982867,1,3.0
35.0,0,0.0,0.0,8.139631124498083,0,0.0,0.8290069750007714,0,0.0,0.35151668188594826,0,2.0,0.377158911969158,0,0.0,0.9561012300811745,0,2.0
40.0,3,6.0,0.375,9.159400035623428,1,3.0,0.473364873395955,1,1.0,0.25526090993309003,1,2.0,0.22120031715733302,0,2.0,0.8652665006739482,3,8.0
45.0,1,7.0,0.35,10.783018459403655,0,0.0,0.9105056497206562,0,0.0,0.9324134956660883,1,7.0,0.5,0,0.0,0.6772271499235116,1,7.0
50.0,1,5.0,0.2631578947368421,12.017167379418586,0,0.0,0.9467769551380383,0,0.0,0.9533609763890719,0,2.0,0.933803739267114,1,7.0,0.6054428888043717,1,9.0
55.0,1,1.0,0.0625,10.000073541211924,0,0.0,0.5728420332902242,0,0.0,0.4015532895839088,0,0.0,0.8383833973759027,1,3.0,0.3697900813968776,1,3.0
60.0,3,14.0,0.8235294117647058,8.940687054238719,1,3.0,0.008188932547527832,1,5.0,0.720270818514402,0,0.0,0.6550451806856542,1,6.0,0.0,3,14.0
65.0,1,3.0,0.1875,9.524838735361168,0,2.0,0.1656917513742707,0,0.0,0.8187091864182788,1,3.0,0.63221597749923,0,0.0,0.9885344960344896,1,5.0
70.0,2,5.0,0.29411764705882354,10.766796011818187,0,0.0,1.0,1,3.0,0.6784035373587309,1,4.0,0.7198859780235083,0,2.0,0.9342534148044016,2,9.0
75.0,2,15.0,0.9375,11.165691303867824,0,0.0,0.9259348830402815,1,8.0,0.484092974834348,1,9.0,0.7190312399109728,0,2.0,0.9098816596223319,2,19.0
